id,B,Body,Label
1609,1609,Çok hızlı geldi zaten harika bir ürün,1
2270,2270,Çok hızlı gönderi  ve çok kullanışlı harikulade bir ürün,1
2349,2349,Çok hızlı kargo 1günde getirdiler fiyatına göre kaliteli,1
2205,2205,"Çok hızlı teslimat için hepsiburada’ya teşekkür ederim. Ürünün kullanımı çok kolay. Kapağını açıyorsunuz ve kullanmaya başlıyorsunuz. Benim kulağıma oturdu, düşme yapmıyor.",1
2010,2010,"Çok hızlı teslimat, orjinal ve çok kaliteli ürün. Çok rahat kullanımı ses kalitesi süper. Çekinmeden, düşünmeden alın",1
1497,1497,Çok iyi bir ürün,1
1945,1945,Çok iyi cihaz. Gayet tatmin edici oyun kamera performansı yeterli. Ayrıca akşam saat 10 da verdiğim sipariş ertesi gün sabah 9 da geldi.Ek bedeli olsada bu hizmet paha biçilimez. Bu hizmet keşke tüm satıcılarda olsa.,1
1632,1632,Çok iyi diyemem vasat,1
1568,1568,Çok iyi teşekkürler,1
2124,2124,Çok iyi yatarken bile kullanabilirsiniz o kadar rahat,1
1352,1352,Çok iyi ürün fırçası müthiş özellikle de kaf dağına kadar uzanan kirpikleriniz olsun istiyorsanız hiç düşünmeden alın çok güzel uzatıyo kesinlikle parasını hakeden bir ürün,1
2111,2111,Çok kaliteli,1
2373,2373,Çok kaliteli çok kullanışlı,1
2458,2458,Çok kibar ürün..,1
2288,2288,Çok kullanışlı,1
2247,2247,Çok kullanışlı açma kapam düğmesi olması uzun süre pil kullanımı sağlıyor,1
2238,2238,Çok küçük bir çanta kesinlikle memnun kalmadım çocuk çantası gibi,1
2030,2030,Çok memnun kaldık.,1
1591,1591,Çok memnun kaldım arkadaşlar herkese tavsiye ediyorum,1
1865,1865,"Çok memnunum bu telefondan ikitane aldık , hatta ben telefonu YouTube çekimlerinde kullanıyorum, kamerasida gayret iyi, sadece çekim yaparken odaklamayi nasıl kapatacagimi bulamadım, çok titriyor",1
2283,2283,"Çok memnunum, tavsiye ediyorum 🙏",1
1709,1709,Çok mükemmel bir telefon tereddüt etmeden alabilirsiniz,1
2139,2139,Çok müthiş bir kulaklık. Bayadır kullanıyorum çok memnunum.,1
1492,1492,Çok severek kullandığım maskara indirimde aldım,1
1579,1579,Çok seviyoruz,1
1398,1398,Çok sıvı fazla bulaşıyor sürerken.,1
2204,2204,Çok tereddüt ederek aldım elektronik eşyayı internetten almaya genelde karşı biriyim ancak herhangi bir sorunla karşılaşmadım gayet memnun bi şekilde kullanıyorum,1
2075,2075,Çok uygun fiyata almıştım halen kıllanıyorum,1
1482,1482,Çok çabuk geldi. Çok güzel sarmislar.,1
2116,2116,Çok çok başarılı bir ürün. Kusursuz ve kısa sürede teslim edildi.,1
2345,2345,Çok şeker günlük kullanım için ideal.,1
2419,2419,Çok şık bir telefon içinden çıkan aksesuarları şok kaliteli çok memnunum,1
1380,1380,Çook güzel çok beğendim,1
2473,2473,Çıkması kolay olduğu için sanırım kirpiklerime hiç bir zarar vermedi.,1
2277,2277,Ömürlğk mause arayanlara,1
1442,1442,Önceden beri kullandığım maskara bu kez eski kalitesi yok maalesef,1
1808,1808,Önceki telefonum arızalandığı için değiştirmek zorunda kaldım. Bütçe kısıtlı olduğu için var olan bütçeye uyacak en uygun telefonu almak için çok araştırdım. Ve sonunda bu telefonda karar verdim. Başta tereddütlerim vardı her ne kadar tavsiye eden tanıdıklarım olsa da. Çünkü klasik çin malı ön yargısı hepimizde vardır.,1
2201,2201,Öncelikle   bende yorumlara bakarak aldım  gerçekten ses seviyesi çok yüksek tizleri çok güzel  bu paraya değer kulakta çok şık duruyo ses kalitesi benim için en önemli şeydi fazlasıyla yetti,1
1415,1415,Öncelikle fırça gibi değilmiş daha doğrusu kıl değilmiş fırçası buna dikkat etmemişim ben sevmiyorum yeterince uzatmıyor bence ama kalıcı iki gün silmedim bilerek göz altına dökülme dağılma yapmadı kesinlikle,1
2041,2041,Öncelikle kargo çok hızlı 2. gün öğlen teslim aldım standart teslimat olmasına rağmen. kargo ile ilgili internette bi çok kötü yorum gördüm ama öyle bişey yaşamadım,1
1792,1792,"Öncelikle şu belirtmekte fayda var : Günümüz şartları itibariyle bir çok telefonun fiyatının bir asgari ücretin (android ve gereksinim özellikleri itibariyle) üzerinde olması ve 1 ayın üzerinde bir telefon için çalışmanız gerekliliği, tabi bu şartlarda çalışmanızda ne derece mümkünse artık.",1
1547,1547,"Öncesinde yine last sensetional kullanıyordum ama extra siyah değildi, ondan çok memnundum kirpikleri doğal gibi ayırıyordu topaklanma yapmıyordu bu da onun gibi sadece daha siyah hali öncekine göre kendini belli edeceğini düşündüğümden aldım, memnun kaldım",1
2304,2304,Öyle bii mouse bu fiyata çok güzel bence,1
1682,1682,Öyle büyük bir şans eseri uygun bir fiyata almanın mutluluğunu yaşıyorum bu güzel maskarayı kesinlikle çok iyi 3 tane aldım yorumlarda zor çıktığı yazılmış kolaylıkla miceller su ile çıkardım çok güzel uzattı kirpiklerimi yapıştırmadı iyi ki aldım tavsiye ediyorum,1
1728,1728,Özellikleri fiyatına göre güzel.megapiksel yüksekse kamerası iyidir diye alıyorsanız almayın çünkü mp nin fazla olması fotoğrafların güzel olacağı anlamına gelmez ama kötü bir kamerası da yok.,1
2370,2370,Özenli paketlenmiş ve hızlı teslimat gerçekleşti.Samsung Türkiye farkı ile hızlıca elime ulaştı.,1
2368,2368,ÜRÜN ÇOK İYİ MUHAFAZA EDİLMİŞTİ SORUNSUZ ELİMİZE ULAŞTI ÇOK GÜZEL BİR CİHAZ HIZLI TESLİMAT,1
1928,1928,Ürün 10 numara. Tam bir fiyat performans ürünü. Hepsijet farkını ortaya koyarak 1 günde ulaştırmayı başardı. Ürün garantili sorunsuz. Pubg de ısınma kasma donma yok. Günlük işlerinizi rahatlıkla halledebilirsiniz. Şarjı 2 günü rahat çıkarır. Hayırlı uğurlu olsun alan kişilere.,1
2366,2366,Ürün 2 gün gibi bir sürede elime ulaştı. 6 yıllık note 4 kullanıcısı olarak bu modele geçiş yaptım. Gayet estetik ve kasa olarak sağlam bir telefon. Almayı düşünenlere kesinlikle tavsiye ederim.,1
2337,2337,"Ürün 4 günde elime ulaştı normal karşılıyorum mesafeden dolayı, logitech'in g300S oyun mouse nu 5 senedir kullanıyorum(2.kez aldım bozuldu) logitech mouse konusunda piyasadaki en iyi üretcilerden gerek oyun için gerekse bu tür kablosuz ofis türleri konusunda, mouse elime oturuyor büyük bir eliniz yoksa sıkıntı çekmezsiniz :d , gayet kullanışlı ve kargoda herhangi bir hasar görmemişti, bu tür kablosuz mouse arıyorsanız yatağınızda ofisinizde veya yemek yerken masanızda vs. her şekilde uyum sağlıyor sıkıntı yaşatmıyor, küçük ebatlı olması sebebiylede çok yer kablamıyor, kablolu mouse'dan sonra bu ilaç gibi geldi, sanırım bundan sonra kablosuz mousle kullanacağım :D almayı düşünenlerde bu fiyatta en iyisi budur diyorum, logitech kalitesinden şaşmayın",1
1739,1739,Ürün 6 aydır kullanıyorum ilk zamanlar kasma sorunu yoktu çok fazla fotoğraf çekiyorum zaten uygulamaların boyutları da yüksek ara sıra kasma yapıyor takılıyor geçişler de bazen aramalarda açmaya çalışıyorum açmıyor..bu yorumları yaşadım tecrübe istinaden yazdım onun dışında telefon kullanışlı f/p,1
2035,2035,Ürün AirPods 2. Nesil 5.01 Apple müşteri hizmetleri teyit ettirdim ve garantisi başlattım ses kalitesi iphone kullananlar bilir baslar tisler müzik ses olarak temiz ve berrak prosunu  almayın çünkü müzik dinlerken son sesi aştığınızda dışardan gelen hiç bir şey duyulmuyor yani gürültü engelleyiciye gerek kalmıyor ürün parasının hakkını kat kat veriyor Hepsiburada na  24 saatte ürünü teslim etti  herşey için teşekkürler,1
1400,1400,Ürün abartıldığı kadar güzel bir ürün değil,1
2084,2084,"Ürün aynı gün Kargoya verildi. Apple kalitesi tabiki ambalajda başlıyor, çok şık ve kullanışlı. Ben özellikle arabamda Bluetooth olmadığı için sürüş esnasında rahat kullanım için aldım. Fakat galiba bundan sonra müzik ziyafetimde eksik olmayacak. Ses kalitesi mükemmel. Şu ana kadar görüşme yaptığım Kişiler sesin gidişi konusunda hiç bir şey söylemedi. Demek ki kesintisiz bir erişim söz konusu.",1
2470,2470,Ürün beklediğim gibi geldi paketleme gayet iyiydi,1
2210,2210,Ürün bugün elime ulasti. 1 gun once kadar siparis etmistim. Cok memnun kaldim.. Paketlemesi sahane. Urunun kendisi de tahmin ettihimden daha kaliteli ve guzel geldi. Inanilmaz mutlu oldum. Ihtiyaci olan gozu kapali alabilir. Urun 10 numara bea yildiz. Fiyat arastirmasi daha siparisi vermeden once yapmistim. Fiyat diger yerlere gore cok uygun. Hepsiburada'ya sonsuz tesekkurler.,1
2135,2135,Ürün bütün beklentilerimi karşılıyor çok iyi. Kargo çok geç geldi,1
2381,2381,Ürün canavar çok güzel,1
2546,2546,Ürün cok cabuk elime ulasti.urun uzerinde koruma bandı bulunuyordu daha once hic acilmamis.Bir kaç kat sürdüğünüzde kesinlikle uzunluk ve hacim katıyor.gun icinde akmamasida güzel,1
2136,2136,Ürün cok güzel görseldeki gibi geldi,1
2065,2065,Ürün e diycek birşey yok zaten harika ses kalitesi muazzam hepsiburadaya ayrıca teşekkür ederim cuma günü verdiğim sipariş Cumartesi elime ulaştı üründe hiç bir problem yok güvenle alabilirsiniz,1
1428,1428,Ürün elime ulaştı hızlı bir şekilde paketlemesi güzel hiçbir sıkıntısı yok maskaranın fırçası çok güzel etkilerini kullanınca görürüz artık teşekkürler hepsiburada,1
1650,1650,Ürün elime ulaştı. Zaten severek kullandığım bir maskara idi.,1
1979,1979,"Ürün elimize çok hızlı bir şekilde ulaştı, anneme almıştım sorunsuz kullanıyor.",1
2292,2292,Ürün fiyatına göre gayet güzel.Özellikle tepki süresi diğer kullandığım mouselardan çok iyi.Kısacası logitech kalitesi diyebiliriz.,1
2130,2130,Ürün gayet başarılı,1
1658,1658,Ürün gayet güzel ama firmanın koruma bandı olmadan göndermesi canımı sıktı birdaha asla internetten almam,1
2258,2258,Ürün gayet güzel hafif ve kullanışlı tavsiye ederim memnun kalacaksınız.,1
2328,2328,Ürün gayet güzel normal kullanımlarda eli yormadan uzun süre kullanılabiliyor. Tavsiye ederim.,1
1953,1953,Ürün gayet güzel paketlenmişti. Hızlı kargo ile 1 gün sonra elime ulaştı sadece 13.00 a kadar getirilir dedikleri şey saat aksam 5 civarı geldi ama oda çok sorun değil. Redmi serisi fiyat performans canavarı ürünler tavsiye ederim.,1
1663,1663,"Ürün gayet güzel. Halen kullanıyorum. Topak bırakmıyor, kirpikleri tek tek ayırabiliyor. Tavsiye ederim.",1
2215,2215,Ürün gayet güzel. Hızlı teslim edildi.,1
1732,1732,Ürün gayet kullanışlı fakat benim telefon şanssızlığı bunda da buldu. Ghost screen denen hayalet ekran problemi oluştu. Bakalım hayırlısı garanti yolu gözüktü,1
2356,2356,"Ürün gayet kullanışlı orjinal içinde piliyle geldi, kullandığım üründü indirimi takip etmek lazım.",1
2516,2516,Ürün gerçekten kirpikleri çok güzel dolduruyor.fakat Flormar da ki bir rimel ile aynı bu kadar yüksek fiyat ödemek istemeyenlere alternatif olabilir.,1
2002,2002,Ürün gerçekten çok kaliteli parasını hak ediyor kulağı küçük olanların kulağında durmuyor hepsi Burada parayı aldıktan sonra kargolama süresini ve teslimat gününü sürekli değiştiriyor fırsatınız varsa başka siteden alışveriş yapın,1
1930,1930,Ürün gerçekten şık ve kaliteli. Fiyst performans olarak en iyilerinden diyebiliriz. Pro modelini almama nedenim işlemcisi ve sar degerlerinin bu modelde daha iyi olmasidir.,1
2347,2347,Ürün görseldekinin aynısı çok güzel kaliteli kargo çok hızlı eklerede fotoğraflar ekledim fiyat performans ürünü herkese tavsiye ederim 2 günde geldi çok iyi beğendim teşekkürler Hepsiburada ürün garantili kapalı kutu geldi orjinal fatura geldi.,1
1397,1397,Ürün gözden çok zor çıkıyor almanızı tavsiye etmem,1
2338,2338,Ürün günlük ihtiyaçlarını karşılayabileceğiniz tarzda bir mouse kullanımı sunuyor. Oyun vb. Profesyonel bir tarza mouse beklemeniz doğru değil ki fiyatı da bu yönde olduğu için tavsiye ederim. İçinden Pil de çıktı. Bu önemli bir detay :) Teşekkürler HB ailesi.,1
2342,2342,"Ürün güzel bir paketleme yapılmıştır. Fiyatına göre iyi, renk ve şekil olarak güzeldir.",1
1972,1972,Ürün güzel fakat 5 saat için de sipariş verirsem o gün kargolanacak ti fakat 3gün sonra pazartesi kargolardı .İkinci bir husus köye siparr vermiş tim gelene kadar ürünü unuttuk KARGO rezil..,1
1640,1640,Ürün güzel fakat kargo firması paketi düzgün teslim edemedi ve sorun yaşadık.,1
1432,1432,Ürün güzel fakat paketlemeden gönderilmiş güvenlik kilidi bile yoktu.gonderici daha özenli olabilir.kargo hızlıydı,1
1409,1409,Ürün güzel fakat sürerken çok bulaşma yaptı,1
2119,2119,Ürün güzel fiyat iyiydi aldığımda sonradan zam geldi,1
2275,2275,Ürün güzel paketlenmiş gayet güzel,1
1388,1388,Ürün güzel tek kat bile etkili. 👍🏻,1
2266,2266,Ürün güzel. Tavsiye ederim,1
1474,1474,Ürün güzel.çok hızlı ulaştı,1
2448,2448,"Ürün harika ,zarifliği duruş ve performansı gerçekten çok iyi. Tek eksiği edge olması.",1
1699,1699,Ürün harika bu paralara alına bilecek iyi telefon satıcı çok iyi teşekkürler,1
2392,2392,Ürün hızlı bir şekilde iletildi. teşekkürler.,1
2341,2341,Ürün iki günde elime ulaştı.,1
2489,2489,Ürün iyi paketlenmiş sağlam geldi zaten kullandığım bi üründü kirpikleri aşırı dolgun ve uzun gösteriyo ayrıca kıvırıyo çok memnunum uzun zamandır da kullanıyorum,1
2052,2052,Ürün için konuşmam gerekirse,1
1411,1411,"Ürün kaliteli, tedarikçi firma güvenilir, hızlı kargo ",1
2318,2318,"Ürün kaliteli, tıklama sesi çok sesli değil, algılamasında sorun yok. Sadece usb'si çok küçük, onu kaybetmemek gerek.",1
2302,2302,Ürün küçük el için uygundur daha çok bayanlar ve çoçuklar için alırken dikkat edilmesi gerekiyor,1
1789,1789,Ürün oldukça güzel  paketlenmisti,1
1991,1991,"Ürün orijinal , seri numarasını okuttum. Bir kulaklığa 1.250 vermek insanı derin düşüncelere soksa da apple ekosistemi için çok kullanışlı olduğunu söylemeliyim.",1
2207,2207,"Ürün orijinal, seri numarasıyla teyit edebiliyorsunuz. Ayrıca 1 saatlik kardiyo antrenmanında dahi kayıp düşme gibi bir sorun yaşamadım. Hafif ve çok kullanışlı.",1
2076,2076,Ürün orjinal  tavsiye  ederim,1
1605,1605,Ürün pazar günü olmasına ragmen elime ulaştı. Teşekkür ederim.,1
2524,2524,Ürün takma kirpik etkisi yapıyor ve tel tel ayırıyor yapışma asla yok çok beğendim.  Hızlı kargo özenli paketleme yöneri de artısı.memnunum,1
1984,1984,Ürün tam da istediğim gibi. Xiaomi Türkiye Garantili..,1
1993,1993,Ürün tam olarak apple'ın internet sitesi ve yorumlarda anlatıldığı gibi kargo hızlıydı ve paketleme güzeldi. HepsiExpress ve CepExpress'e teşekkür ederim..,1
1992,1992,Ürün tek kelimeyle mükemmel bir ürün. Satıcı Hepsiburada ise alın ben Hancı elektronik den aldım ilk aldığım çakma bir ürün çıktı. İade ettim Hepsiburada en ufak bir pürüz çıkartmadı teşekkürler. Tekrardan Hepsiburada dan satın aldım gayet orjinal ve güzel bir ürün teşekkürler.,1
2353,2353,Ürün ufak olmasına rağmen oldukça kullanışlı. Çok ses yapmıyor. Çok büyük bir eliniz yoksa mutlaka alın. Fiyat olarak en iyi burada satılıyor,1
2086,2086,"Ürün virüs krizinde bile bir gün arayla teslim edildi, hızlı teslimat için teşekkürler. Kulaklık çok kullanışlı, ayarlardan iki kulaklığı da tercihleriniz dahilinde istediğiniz gibi (dur/şarkı atla vs.) yönlendirebiliyorsunuz. Ses kalitesi ve bass piyasadaki diğer kulaklıklara göre çok önde. Ben zaten kullanıyordum, bunu hediye olarak aldım; memnuniyet açısından çok başarılı. Paketleme biraz daha özenli yapılabilirdi, geri kalan her şey sorunsuz.",1
2404,2404,"Ürün zarif güzel ,boyut olarak idal, fakat pil çabuk tükeniyor.",1
2374,2374,Ürün zaten kendini anlatan bir ürün ve note serisi harika,1
2227,2227,Ürün çok güzel,1
2357,2357,Ürün çok güzel ama ben kızma aldım küçük büyük eller için ele oturmaz ona göre alın fotoğraf bakınız,1
1925,1925,Ürün çok güzel ama sıfır telefonda kulaklık olmazmı ya yok çıkmadı yetkililere ulaştık 15 günde dönecek leydi 1.bucuk ay oldu ses seda yok haram olsun,1
2298,2298,Ürün çok güzel kargo kusursuz teslim etti teşekkür ederim,1
2045,2045,Ürün çok güzel çok beğendim.Ancak paketleme çok kötüydü.Ürün kötü paketlemeden dolayı zarar görebilirdi.,1
1564,1564,Ürün çok hızlı ve düzgün paketleme ile hemen geldi,1
2535,2535,"Ürün çok iyi, ona diyecek söz yok. Satıcı hepsi burada olunca güvenimiz tam. Hızlı kargo için ayrıca teşekkür ederim.",1
1751,1751,Ürün çok kısa sürede elime geçti fakat arka kısmında beyaz sim kart yada hafıza kartı resmi ve açıklamalar olan bir kağıt var anlamadım ekran hız gibi konularda Samsung kadar iyi değil Samsung almak daha mantıklı,1
1805,1805,Ürün özellikleri ile ilgili birşey söylemeye gerek yok.Malum 2 senedir fiyasada olan ve bilinen bir telefon.. Siparisimin ardından 2.gün cihaz elimdeydi. Satıcı firma olan Bitti bitiyor( Sar Elektronik)dan farklı yıllarda  aldığımız 3. telefon ve hiç sorun yaşamadık. Ancak kargo ücreti alınması üzücü bir durum.Bu fiyatlar gerçek değeri değil ancak malum herşey iki katı fiyata çıktığı için yapacak  birşeyde yok. Genel anlamda telefonun olumlu yorumları ve kronik bir sorunu olmaması sebebiyle tercih ettim.Tavsiye ederim.,1
